date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
07:45:57	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.1b9.delayed	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:45:57	152303/152303	---M-Z	200	added ('OK')	text/html	etag:W/%22746198c1e9dc8deecbf26f5f44148aac%22	https://www.merlinshredding.com/blog/going-local-with-merlin-shredding-gldsk	C:/Users/thega/Downloads/Test/www.merlinshredding.com/blog/going-local-with-merlin-shredding-gldsk.html	(from https://www.merlinshredding.com/blog/personal-use-of-professional-it-equipment-2daay)
07:45:57	432533/432533	---M--	200	added ('OK')	image/png	etag:CLH9wLSl9vUCEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1644535837758-P50WVBD8NSAZ1DKV7Y6P/Untitled-design-4.png	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1644535837758-P50WVBD8NSAZ1DKV7Y6P/Untitled-design-4.png	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:45:58	442812/442812	---MCZ	200	added ('OK')	text/html	etag:W/%226df10fb3b6d6ceb4e3fa389783d0368f--gzip%22	https://www.merlinshredding.com/blog/where-do-shredded-clothes-go-7t6e9	C:/Users/thega/Downloads/Test/www.merlinshredding.com/blog/where-do-shredded-clothes-go-7t6e9.html	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:45:58	60004/60004	---M--	200	added ('OK')	image/jpeg	etag:CM/TpMfD0vUCEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1643306980110-I9PVJ3VO2F6KLDHD1PQ3/LEO-SEO-2020527_WhyCorporateApparelGoodBusiness.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1643306980110-I9PVJ3VO2F6KLDHD1PQ3/LEO-SEO-2020527_WhyCorporateApparelGoodBusiness.jpg	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:45:58	146508/146508	---M-Z	200	added ('OK')	text/html	etag:W/%225c4e86ba2b827a16cd9d258c9e8144e7--gzip%22	https://www.merlinshredding.com/blog/paper-shredder-maintenance-101-lb7t2	C:/Users/thega/Downloads/Test/www.merlinshredding.com/blog/paper-shredder-maintenance-101-lb7t2.html	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:45:58	675912/675912	---M--	200	added ('OK')	image/jpeg	etag:CKT3mYL1zfQCEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1638750410441-2EBYH0481HB2VBE6H3GA/unsplash-image--9gPKrsbGmc.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1638750410441-2EBYH0481HB2VBE6H3GA/unsplash-image--9gPKrsbGmc.jpg	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:45:59	294272/294272	---MCZ	200	added ('OK')	text/html	etag:W/%22f1466df8c5d164fd8f4f4105a7d5e4da--gzip%22	https://www.merlinshredding.com/blog/keeping-your-remote-office-space-secure-8f37r	C:/Users/thega/Downloads/Test/www.merlinshredding.com/blog/keeping-your-remote-office-space-secure-8f37r.html	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:45:59	447791/447791	---M--	200	added ('OK')	image/jpeg	etag:CIzYloq9xvQCEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1638494878477-F3JBY3DFU32R0UYKZ210/unsplash-image-Be5aVKFv9ho.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1638494878477-F3JBY3DFU32R0UYKZ210/unsplash-image-Be5aVKFv9ho.jpg	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:45:59	149110/149110	---MCZ	200	added ('OK')	text/html	etag:W/%22d8d536dabef494f11a2764b339c618e6--gzip%22	https://www.merlinshredding.com/blog/external-hard-drives-versus-cloud-storage-dgbgy	C:/Users/thega/Downloads/Test/www.merlinshredding.com/blog/external-hard-drives-versus-cloud-storage-dgbgy.html	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:46:00	81265/81265	---M--	200	added ('OK')	image/jpeg	etag:CK28zbnjzfQCEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1638745696826-68K12BPPRGV2AQUO9HN5/unsplash-image-gLdJnQFcIXE.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1638745696826-68K12BPPRGV2AQUO9HN5/unsplash-image-gLdJnQFcIXE.jpg	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:46:00	434250/434250	---MCZ	200	added ('OK')	text/html	etag:W/%223d0c4dd911f63b57715590fd1e7ab7ed--gzip%22	https://www.merlinshredding.com/blog/cybersecurity-in-2021	C:/Users/thega/Downloads/Test/www.merlinshredding.com/blog/cybersecurity-in-2021.html	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:46:00	234256/234256	---M--	200	added ('OK')	image/jpeg	etag:COKEwL6+mfQCEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1636949059940-BYKFI51F9MH6PVWEK2RJ/unsplash-image-nCvi-gS5r88.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1636949059940-BYKFI51F9MH6PVWEK2RJ/unsplash-image-nCvi-gS5r88.jpg	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:46:00	500174/500174	---M-Z	200	added ('OK')	text/html	etag:W/%226c1f0bd1b4461c08c10f40b9763731b6--gzip%22	https://www.merlinshredding.com/blog/the-fascinating-history-of-the-paper-shredder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/blog/the-fascinating-history-of-the-paper-shredder.html	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:46:01	7788/7788	---M--	200	added ('OK')	image/jpeg	etag:CNHV5YG9xvQCEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1638494861316-R9ZD7DZV43I54SZHV0YH/abl.jpeg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1638494861316-R9ZD7DZV43I54SZHV0YH/abl.jpg	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:46:01	328610/328610	---MCZ	200	added ('OK')	text/html	etag:W/%22376d7c91bd20dce5e0b5c0f24d24439c--gzip%22	https://www.merlinshredding.com/blog/cybersecurity-awareness-month	C:/Users/thega/Downloads/Test/www.merlinshredding.com/blog/cybersecurity-awareness-month.html	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:46:02	197853/197853	---M--	200	added ('OK')	image/jpeg	etag:CI20jqW6mfQCEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1636947941433-LOX2PWWCXKZLTGGAD66S/unsplash-image-iIJrUoeRoCQ.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1636947941433-LOX2PWWCXKZLTGGAD66S/unsplash-image-iIJrUoeRoCQ.jpg	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:46:02	147090/147090	---MCZ	200	added ('OK')	text/html	etag:W/%22ddaf448f89f10765419c4931251ca9a0--gzip%22	https://www.merlinshredding.com/blog/what-not-to-shred	C:/Users/thega/Downloads/Test/www.merlinshredding.com/blog/what-not-to-shred.html	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:46:02	925769/925769	---M--	200	added ('OK')	image/jpeg	etag:CJDY046kuvMCEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1633677811560-NH5SF19KF7X8BZCI20VQ/unsplash-image-cpIgNaazQ6w.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1633677811560-NH5SF19KF7X8BZCI20VQ/unsplash-image-cpIgNaazQ6w.jpg	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:46:02	197395/197395	---M--	200	added ('OK')	image/jpeg	etag:CLq07ZPk1/QCEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1639089483213-LN1J2P2LYPHQ0AMONA66/unsplash-image-Kab_-4M4I74.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1639089483213-LN1J2P2LYPHQ0AMONA66/unsplash-image-Kab_-4M4I74.jpg	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:46:03	25283/25283	---M--	200	added ('OK')	image/png	etag:CJWU06yRv/ICEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1629446529037-S78XPCVTOCXYDIPF35F1/naid.png	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1629446529037-S78XPCVTOCXYDIPF35F1/naid.png	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:46:03	640389/640389	---M--	200	added ('OK')	image/jpeg	etag:CMOm+dbrzvECEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1625588114831-LOH470ALKARPRS78NQKG/tim-van-der-kuip-CPs2X8JYmS8-unsplash.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1625588114831-LOH470ALKARPRS78NQKG/tim-van-der-kuip-CPs2X8JYmS8-unsplash.jpg	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:46:03	153474/153474	---MCZ	200	added ('OK')	text/html	etag:W/%225f3319139a1a5162d9fdc74acc6367ff--gzip%22	https://www.merlinshredding.com/blog/3-tips-for-spring-cleaning-office	C:/Users/thega/Downloads/Test/www.merlinshredding.com/blog/3-tips-for-spring-cleaning-office.html	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:46:04	822473/822473	---M--	200	added ('OK')	image/jpeg	etag:COT85/TkwvACEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1620775943354-VGHGCDW4Y8OED1BBST1F/paper-filing-staples-shredding-shred-edmonton-calgary.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1620775943354-VGHGCDW4Y8OED1BBST1F/paper-filing-staples-shredding-shred-edmonton-calgary.jpg	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:46:04	505131/505131	---M--	200	added ('OK')	image/jpeg	etag:CLbJtpzl/O8CEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1618370845821-4CU5CODI14YKYZAFP9HX/mikey-harris-kw0z6RyvC0s-unsplash.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1618370845821-4CU5CODI14YKYZAFP9HX/mikey-harris-kw0z6RyvC0s-unsplash.jpg	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:46:05	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.1d2.delayed	(from https://www.merlinshredding.com/blog?author=64b6b06671474d5561c4a6ac)
07:46:05	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.1d3.delayed	(from https://www.merlinshredding.com/blog?author=64b6b06671474d5561c4a6ac)
07:46:05	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.1d4.delayed	(from https://www.merlinshredding.com/blog?author=64b6b06671474d5561c4a6ac)
07:46:05	204784/204784	---MCZ	200	added ('OK')	text/html	etag:W/%228a944c649b6f93e8963160f680e1f4e5--gzip%22	https://www.merlinshredding.com/blog?offset=1648488360189&reversePaginate=true	C:/Users/thega/Downloads/Test/www.merlinshredding.com/bloga2b3.html	(from https://www.merlinshredding.com/blog?offset=1648491058716)
07:46:05	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.1d6.delayed	(from https://www.merlinshredding.com/blog?author=64b6b062f58a066c8bc391ad)
07:46:05	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.1d7.delayed	(from https://www.merlinshredding.com/blog?author=64b6b062f58a066c8bc391ad)
07:46:05	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.1d8.delayed	(from https://www.merlinshredding.com/blog?author=64b6b062f58a066c8bc391ad)
07:46:06	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:46:05%20GMT	http://static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/6047f052f7b2925db6ce25fd/61b27ea5c999c772c21c3ee0/1676587927402/unsplash-image-Kab_-4M4I74.jpg?format=1500w	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/6047f052f7b2925db6ce25fd/61b27ea5c999c772c21c3ee0/1676587927402/unsplash-image-Kab_-4M4I74.1d926f7.delayed	(from https://www.merlinshredding.com/blog/what-is-a-certificate-of-destruction)
07:46:06	140517/140517	---MCZ	200	added ('OK')	text/html	etag:W/%229b3f38bda44465507365a2758ebbc933--gzip%22	https://www.merlinshredding.com/blog?offset=1633677663356&author=64b6b06671474d5561c4a6ac	C:/Users/thega/Downloads/Test/www.merlinshredding.com/blog4e80.html	(from https://www.merlinshredding.com/blog?author=64b6b06671474d5561c4a6ac)
07:46:06	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.1db.delayed	(from https://www.merlinshredding.com/blog/what-is-a-certificate-of-destruction)
07:46:06	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.1dc.delayed	(from https://www.merlinshredding.com/blog/what-is-a-certificate-of-destruction)
07:46:06	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.1dd.delayed	(from https://www.merlinshredding.com/blog/what-is-a-certificate-of-destruction)
07:46:06	90184/90184	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:46:06%20GMT	https://images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1639089483213-LN1J2P2LYPHQ0AMONA66/unsplash-image-Kab_-4M4I74.jpg?format=1500w&content-type=image%2Fjpeg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1639089483213-LN1J2P2LYPHQ0AMONA66/unsplash-image-Kab_-4M4I7443a3.jpg	(from https://www.merlinshredding.com/blog/what-is-a-certificate-of-destruction)
07:46:06	197395/197395	---M--	200	added ('OK')	image/jpeg	etag:COyUn7Dg1/QCEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1639088467070-4ZXUOR7H6IWRB09FFQJS/unsplash-image-Kab_-4M4I74.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1639088467070-4ZXUOR7H6IWRB09FFQJS/unsplash-image-Kab_-4M4I74.jpg	(from https://www.merlinshredding.com/blog/what-is-a-certificate-of-destruction)
07:46:08	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:46:06%20GMT	http://static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/60e48149b6c2ad659acb3a5a/1625588059059/tim-van-der-kuip-CPs2X8JYmS8-unsplash.jpg?format=1500w	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/60e48149b6c2ad659acb3a5a/1625588059059/tim-van-der-kuip-CPs2X8JYmS8-unsplash26f7.jpg	(from https://www.merlinshredding.com/blog/security-policies-working-from-home-and-office)
07:46:08	224984/224984	---M--	200	added ('OK')	image/jpeg	etag:CMX8tt3k1/QCEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1639089637518-BG9KI50SSWWN9S7SWLCB/unsplash-image-FWVMhUa_wbY.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1639089637518-BG9KI50SSWWN9S7SWLCB/unsplash-image-FWVMhUa_wbY.jpg	(from https://www.merlinshredding.com/blog/what-is-a-certificate-of-destruction)
07:46:08	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.1e2.delayed	(from https://www.merlinshredding.com/blog/security-policies-working-from-home-and-office)
07:46:08	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.1e3.delayed	(from https://www.merlinshredding.com/blog/security-policies-working-from-home-and-office)
07:46:08	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.1e4.delayed	(from https://www.merlinshredding.com/blog/security-policies-working-from-home-and-office)
07:46:08	246554/246554	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:46:08%20GMT	https://images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1625588050461-GWUYVZI56P48P31BLQ8Z/tim-van-der-kuip-CPs2X8JYmS8-unsplash.jpg?format=1500w&content-type=image%2Fjpeg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1625588050461-GWUYVZI56P48P31BLQ8Z/tim-van-der-kuip-CPs2X8JYmS8-unsplash43a3.jpg	(from https://www.merlinshredding.com/blog/security-policies-working-from-home-and-office)
07:46:09	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.1e6.delayed	(from https://www.merlinshredding.com/blog?author=62daca30f9cfe0418db23d4c)
07:46:09	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.1e7.delayed	(from https://www.merlinshredding.com/blog?author=62daca30f9cfe0418db23d4c)
07:46:09	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.1e8.delayed	(from https://www.merlinshredding.com/blog?author=62daca30f9cfe0418db23d4c)
07:46:10	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Tue,%2009%20Dec%202025%2012:46:09%20GMT	http://static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/6205a04e99943a6a4bdae64e/1644535892424/Untitled-design-4.png?format=1500w	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/6205a04e99943a6a4bdae64e/1644535892424/Untitled-design-426f7.png	(from https://www.merlinshredding.com/blog/7-facts-on-paper-shredding)
07:46:10	270001/270001	---M--	200	added ('OK')	image/jpeg	etag:CNrf+dTqzvECEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1625587850261-6QH4Z891OVUIYYWXHPA8/firmbee-com-SpVHcbuKi6E-unsplash+(1).jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1625587850261-6QH4Z891OVUIYYWXHPA8/firmbee-com-SpVHcbuKi6E-unsplash+(1).jpg	(from https://www.merlinshredding.com/blog/security-policies-working-from-home-and-office)
07:46:10	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.1eb.delayed	(from https://www.merlinshredding.com/blog/7-facts-on-paper-shredding)
07:46:10	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.1ec.delayed	(from https://www.merlinshredding.com/blog/7-facts-on-paper-shredding)
07:46:10	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.1ed.delayed	(from https://www.merlinshredding.com/blog/7-facts-on-paper-shredding)
07:46:10	432533/432533	---M--	200	added ('OK')	image/png	etag:COuXosyl9vUCEAE=	https://images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1644535886972-HEGSY69GSW2OYIHUEWB4/Untitled-design-4.png?content-type=image%2Fpng	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1644535886972-HEGSY69GSW2OYIHUEWB4/Untitled-design-45d45.png	(from https://www.merlinshredding.com/blog/7-facts-on-paper-shredding)
07:46:10	432533/432533	---M--	200	added ('OK')	image/png	etag:CL6fr6Sl9vUCEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/27ec3319-e303-43fc-9328-65a04542f2de/Untitled-design-4.png	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/27ec3319-e303-43fc-9328-65a04542f2de/Untitled-design-4.png	(from https://www.merlinshredding.com/blog/7-facts-on-paper-shredding)
07:46:12	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:46:11%20GMT	http://static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/6047f052f7b2925db6ce25fd/60628ce10fe2414f25567e0b/1676603382176/mikey-harris-kw0z6RyvC0s-unsplash.jpg?format=1500w	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/6047f052f7b2925db6ce25fd/60628ce10fe2414f25567e0b/1676603382176/mikey-harris-kw0z6RyvC0s-unsplash26f7.jpg	(from https://www.merlinshredding.com/blog/working-from-home-2021-how-are-you-keeping-your-business-documents-safe)
07:46:12	169126/169126	---M--	200	added ('OK')	image/jpeg	etag:CJ+P0+aj9vUCEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/6278ecb6-f6ca-4e4b-851a-544c5f458fc6/hand_shredded_paper_LoloStock.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/6278ecb6-f6ca-4e4b-851a-544c5f458fc6/hand_shredded_paper_LoloStock.jpg	(from https://www.merlinshredding.com/blog/7-facts-on-paper-shredding)
07:46:12	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.1f2.delayed	(from https://www.merlinshredding.com/blog/working-from-home-2021-how-are-you-keeping-your-business-documents-safe)
07:46:12	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.1f3.delayed	(from https://www.merlinshredding.com/blog/working-from-home-2021-how-are-you-keeping-your-business-documents-safe)
07:46:12	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.1f4.delayed	(from https://www.merlinshredding.com/blog/working-from-home-2021-how-are-you-keeping-your-business-documents-safe)
07:46:12	209074/209074	---M--	200	added ('OK')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:46:12%20GMT	https://images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1618370845821-4CU5CODI14YKYZAFP9HX/mikey-harris-kw0z6RyvC0s-unsplash.jpg?format=1500w&content-type=image%2Fjpeg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/6047e4c6dfc6544ed63c758e/1618370845821-4CU5CODI14YKYZAFP9HX/mikey-harris-kw0z6RyvC0s-unsplash43a3.jpg	(from https://www.merlinshredding.com/blog/working-from-home-2021-how-are-you-keeping-your-business-documents-safe)
07:46:13	140647/140647	---MCZ	200	added ('OK')	text/html	etag:W/%221984a84072f265ff4230e9f5ae8f006a--gzip%22	https://www.merlinshredding.com/blog?author=623218186404ad3c2c5f8f31	C:/Users/thega/Downloads/Test/www.merlinshredding.com/blog9779.html	(from https://www.merlinshredding.com/blog/working-from-home-2021-how-are-you-keeping-your-business-documents-safe)
07:46:13	309153/309153	---M--	200	added ('OK')	image/jpeg	etag:CLvhtv3i/O8CEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1618370244501-78UTDVBM74H04AFVV1K9/electronics-shredding-alberta-paper-shredding.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1618370244501-78UTDVBM74H04AFVV1K9/electronics-shredding-alberta-paper-shredding.jpg	(from https://www.merlinshredding.com/blog/working-from-home-2021-how-are-you-keeping-your-business-documents-safe)
07:46:13	215068/215068	---M--	200	added ('OK')	image/jpeg	etag:CJ/l9tz81u8CEAE=	https://images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1617071486071-NHDLAHAUKA0WQZD5LG20/paper-shredding-safety.jpg	C:/Users/thega/Downloads/Test/images.squarespace-cdn.com/content/v1/6047e4c6dfc6544ed63c758e/1617071486071-NHDLAHAUKA0WQZD5LG20/paper-shredding-safety.jpg	(from https://www.merlinshredding.com/blog/working-from-home-2021-how-are-you-keeping-your-business-documents-safe)
07:46:13	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/our-services-folder	C:/Users/thega/Downloads/Test/www.merlinshredding.com/our-services-folder.1fa.delayed	(from https://www.merlinshredding.com/blog/going-local-with-merlin-shredding-gldsk)
07:46:13	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/areas-we-service-1	C:/Users/thega/Downloads/Test/www.merlinshredding.com/areas-we-service-1.1fb.delayed	(from https://www.merlinshredding.com/blog/going-local-with-merlin-shredding-gldsk)
07:46:13	0/-1	---M--	302	error ('')			https://www.merlinshredding.com/about	C:/Users/thega/Downloads/Test/www.merlinshredding.com/about.1fc.delayed	(from https://www.merlinshredding.com/blog/going-local-with-merlin-shredding-gldsk)
07:46:14	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Tue,%2009%20Dec%202025%2012:46:14%20GMT	http://static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/61f2e10af11d7f2eb384be4a/1643307278016/LEO-SEO-2020527_WhyCorporateApparelGoodBusiness.jpg?format=1500w	C:/Users/thega/Downloads/Test/static1.squarespace.com/static/6047e4c6dfc6544ed63c758e/t/61f2e10af11d7f2eb384be4a/1643307278016/LEO-SEO-2020527_WhyCorporateApparelGoodBusiness26f7.jpg	(from https://www.merlinshredding.com/blog/where-do-shredded-clothes-go-7t6e9)
